Unique_id,TickerPairA,TickerPairB,TickerPairC,Percentage_profit_without_fees,Percentage_profit_with_fees,Amount_profit_USDT,maxAmount_USDT,Route,Route_Result,Alive_time,Date,Time,Status,Round,Session
c83e995385dc412c80b6e15cde94501e,USDT-EUR,CRO-USDT,CRO-EUR,1.66%,1.21%,0.1204175052518884,9.955620000082963,BitRoute,1.0166180016157087,0,15/01/2021,23:46:45,Blocked,3139,4
1c926669574e4393b386c4937f0c65b3,USDT-EUR,CRO-USDT,CRO-EUR,0.69%,0.04%,0.008849115876572444,23.77543673184197,BitRoute,1.0069414734213302,0-4,15/01/2021,23:48:15,Blocked,3168,4
1c9a8863053941edae017b3e26c81452,USDT-EUR,CRO-USDT,CRO-EUR,0.58%,-0.10%,-0.009527134876707366,9.955620000082963,BitRoute,1.0058425909072024,0,15/01/2021,23:48:29,Blocked,3172,4
9651b31181d143a195db4033391c007e,USDT-EUR,CRO-USDT,CRO-EUR,0.58%,-0.09%,-0.009443689678600486,9.955620000082963,BitRoute,1.005849520509004,0,15/01/2021,23:48:39,Blocked,3175,4
8fb4f4d611604516bd09b03a64b80672,USDT-EUR,CRO-USDT,CRO-EUR,0.81%,0.18%,0.032787776963490445,18.135137749816717,BitRoute,1.0081285022729491,0,15/01/2021,23:49:12,Blocked,3186,4
d1b023139eef436a88434ddf8c6cccbd,USDT-EUR,CRO-USDT,CRO-EUR,0.58%,-0.10%,-0.00967506042850888,9.968150214447737,BitRoute,1.005827288382004,0,15/01/2021,23:51:38,Blocked,3228,4
b557a2059979481791838a1fe9700634,USDT-EUR,CRO-USDT,CRO-EUR,0.57%,-0.12%,-0.021222307743283125,18.135137749816717,BitRoute,1.005662440126774,0,15/01/2021,23:52:34,Blocked,3245,4
7745eebaaeb4498691e34515327ddc72,USDT-USD,BAND-USDT,BAND-USD,0.99%,0.24%,0.0585516320555747,24.867265119302026,BitRoute,1.00985236089866,0,15/01/2021,23:54:18,Blocked,3280,4
2e0913f4750948e4baac43af08326dd7,USDT-USD,CRO-USDT,CRO-USD,0.77%,0.02%,0.003905727981410117,25.682937739285745,BitRoute,1.007650529655171,0,15/01/2021,23:54:37,Blocked,3286,4
7f24e330e96b48d4b9947261b3cf260e,BTC-USDT,ECELL-BTC,ECELL-USDT,0.94%,0.19%,0.046883778018165116,24.120666784491977,BitRoute,1.0094444423932425,0,15/01/2021,23:55:37,Blocked,3305,4
b95a9663ead344148c704b2dc6727847,USDT-EUR,CRO-USDT,CRO-EUR,0.74%,0.09%,0.016172438697935467,18.135137749816717,BitRoute,1.0073711329238697,0,15/01/2021,23:57:33,Blocked,3342,4
2f7815b2716e4e56a5cf147c80f2cb81,USDT-USD,CRO-USDT,CRO-USD,0.74%,-0.01%,-0.0015147620220900269,25.714455254770645,BitRoute,1.0074383273471659,0,16/01/2021,00:04:27,Blocked,3454,4
59065530fe3d4ed7952f33c3924761fe,BTC-USDT,4ART-BTC,4ART-USDT,0.52%,-0.23%,-0.06034472221473983,26.58940908720395,BitRoute,1.0052291946979854,11-16,16/01/2021,00:09:55,Blocked,3538,4
2ba7a7d1bd4646278fa7916175ace019,BTC-USDT,ECELL-BTC,ECELL-USDT,3.33%,2.58%,0.6245036371912119,24.189230362617305,BitRoute,1.0332965229206832,0,16/01/2021,00:10:53,Blocked,3553,4
27c86e29886f4eb0a4b4326e75a31e9c,BTC-USDT,ECELL-BTC,ECELL-USDT,1.76%,1.01%,0.2434735680047607,24.20979943605491,BitRoute,1.0175594500172518,0,16/01/2021,00:14:48,Blocked,3610,4
ce6210b31fa746179e7f90aff79cf300,USDT-USD,CRO-USDT,CRO-USD,2.25%,1.50%,0.3860754196633591,25.711055772466448,BitRoute,1.0225159302317255,0,16/01/2021,00:33:07,Blocked,3839,4
94ac58222d6345d384b22bb6464d0aad,ETH-USDT,XLM-ETH,XLM-USDT,0.40%,-0.35%,-0.0892996378417965,25.62487572039457,BitRoute,1.0040077576710746,0,16/01/2021,06:07:11,Blocked,380,5
2f0e3bcc58cf494da4906d7f1e4a0318,BTC-USDT,LMCH-BTC,LMCH-USDT,0.49%,-0.26%,-0.06609874138276392,25.193997567152138,BitRoute,1.004875159270272,0,16/01/2021,06:10:11,Blocked,432,5
e0e67f938b49451bb937b9411990ee5b,BTC-USDT,ELA-BTC,ELA-USDT,0.48%,-0.27%,-0.06913863065062302,25.376548228362736,BitRoute,1.0047732879690126,0,16/01/2021,06:42:54,Blocked,1070,5
9049487b0b544deda5a0b876b566f665,BTC-USDT,ECELL-BTC,ECELL-USDT,0.69%,-0.06%,-0.013802953519454264,23.207847670709352,BitRoute,1.0069024339686354,0,16/01/2021,06:54:14,Blocked,1314,5
985373292e324119a5388e68a3c6a39e,BTC-USDT,LBC-BTC,LBC-USDT,0.44%,-0.31%,-0.07936464838154329,25.624604027170896,BitRoute,1.0044007413538956,0,16/01/2021,07:06:39,Blocked,1580,5
e9279a95dbf24afa8da3c482d258afba,BTC-USDT,KLV-BTC,KLV-USDT,0.48%,-0.27%,-0.036786450288910214,13.755026249999998,BitRoute,1.004825599405703,11-15,16/01/2021,07:23:23,Blocked,1921,5
f16b71fc90a74b0ba7100ec2ac2cf409,BTC-USDT,KLV-BTC,KLV-USDT,0.77%,0.02%,0.0029225301078831807,13.628543248022355,BitRoute,1.0077115368598921,20-24,16/01/2021,07:24:01,Blocked,1931,5
8c5c572d2bec4a35a70707c941d372fd,BTC-USDT,LBC-BTC,LBC-USDT,0.51%,-0.24%,-0.06022390681783205,25.471638247155038,BitRoute,1.0051349727625194,0,16/01/2021,07:24:13,Blocked,1934,5
a2be37af4416403d8de35c98a67a714b,BTC-USDT,KLV-BTC,KLV-USDT,0.94%,0.19%,0.05016689575096262,25.7650055,BitRoute,1.009442317872319,126-130,16/01/2021,07:27:48,Blocked,2000,5
4ac622fa7b86470eb45b05c23d1feb29,BTC-USDT,KLV-BTC,KLV-USDT,0.97%,0.22%,0.05568927529755169,25.7650055,BitRoute,1.0096508050135264,0-4,16/01/2021,07:31:46,Blocked,2085,5
0dd1e4973de64989a604d7cc45c6c704,ETH-USDT,CRO-ETH,CRO-USDT,0.44%,-0.31%,-0.07875370819489537,25.75579946448239,BitRoute,1.0044390454896754,0,16/01/2021,07:37:50,Blocked,2198,5
5e02084ea2e84de58fd6c27381e99880,BTC-USDT,BTCV-BTC,BTCV-USDT,0.70%,-0.05%,-0.007762525719939767,14.566954191677999,BitRoute,1.006967454164588,124-128,16/01/2021,07:38:59,Blocked,2213,5
00893a6beb7b41118a5bdc4d7f891fd0,BTC-USDT,BTCV-BTC,BTCV-USDT,0.50%,-0.25%,-0.03633266575433869,14.566954191677999,BitRoute,1.0050098634836382,0,16/01/2021,07:39:07,Blocked,2215,5
d62589d8257b4e7caf0bcb91e001b3f1,BTC-USDT,BTCV-BTC,BTCV-USDT,0.40%,-0.35%,-0.05057347937666739,14.566954191677999,BitRoute,1.0040280204462746,0-4,16/01/2021,07:39:20,Blocked,2219,5
22e913fad5cb4cebb68277d8fd63b012,BTC-USDT,BTCV-BTC,BTCV-USDT,0.41%,-0.34%,-0.049740297694596564,14.566954191677999,BitRoute,1.004085149393219,9-12,16/01/2021,07:39:39,Blocked,2224,5
249b6f8b0dfd4265abe6c7bb1801c6ee,BTC-USDT,BTCV-BTC,BTCV-USDT,0.42%,-0.33%,-0.04765682527571928,14.566954191677999,BitRoute,1.0042267897938142,0-5,16/01/2021,07:40:22,Blocked,2238,5
e4f1962e682f4ec484f5d9c764d31c33,BTC-USDT,BTCV-BTC,BTCV-USDT,0.40%,-0.35%,-0.050625528138949175,14.566954191677999,BitRoute,1.00402403331249,0,16/01/2021,07:48:13,Blocked,2383,5
20d1374af2814a4d9405461172dd470f,BTC-USDT,KDA-BTC,KDA-USDT,3.47%,2.72%,0.7016008701825088,25.758825695178484,BitRoute,1.0347383407433008,0,16/01/2021,07:48:45,Blocked,2394,5
19b7182f1b554b0396aa3b20688e3677,BTC-USDT,BTCV-BTC,BTCV-USDT,0.53%,-0.22%,-0.031658289758403936,14.566954191677999,BitRoute,1.005328827786119,13-17,16/01/2021,07:52:02,Blocked,2462,5
8ab74b54fe764d23888187be619afe42,BTC-USDT,BTCV-BTC,BTCV-USDT,0.44%,-0.31%,-0.04491254085892574,14.566954191677999,BitRoute,1.0044154861885477,0-4,16/01/2021,07:52:16,Blocked,2466,5
014c23ff9b1547efb126920c9f786632,BTC-USDT,BTCV-BTC,BTCV-USDT,0.42%,-0.33%,-0.04741219926448477,14.566954191677999,BitRoute,1.0042445578245205,0,16/01/2021,07:52:23,Blocked,2468,5
0a8718af138941d19987954297165485,BTC-USDT,BTCV-BTC,BTCV-USDT,0.44%,-0.31%,-0.044597412553058234,14.566954191677999,BitRoute,1.0044382988684593,4-8,16/01/2021,07:52:41,Blocked,2473,5
1a4254d8d574447eb98d333a6dc73bd7,BTC-USDT,BTCV-BTC,BTCV-USDT,0.43%,-0.32%,-0.04618114313786166,14.566954191677999,BitRoute,1.0043271598354584,0,16/01/2021,07:52:49,Blocked,2475,5
6ac1280e83de417fbacd38d0d2228ec9,ETH-USDT,HBAR-ETH,HBAR-USDT,2.94%,2.19%,0.5621379134317909,25.652678715151712,BitRoute,1.029420776655266,0,16/01/2021,08:43:05,Blocked,3527,5
d5d158b2de7d4d76b347c4b6cae0911c,BTC-USDT,GNC-BTC,GNC-USDT,2.10%,1.35%,0.2392162136541089,17.70487488,BitRoute,1.0210391615509846,0,16/01/2021,09:00:22,Blocked,3882,5
e0e826e659d34aae9056a7371a214cf8,BTC-USDT,ECELL-BTC,ECELL-USDT,1.55%,0.80%,0.18075572585846744,22.633049520337305,BitRoute,1.0154826627908404,0,16/01/2021,09:01:15,Blocked,3901,5
377e03b40c3a4a42af99cd9359d656fd,ETH-USDT,WAXP-ETH,WAXP-USDT,0.41%,-0.34%,-0.031787151586530484,9.308716706094424,BitRoute,1.004082642525501,0,16/01/2021,09:06:47,Blocked,3996,5
89ed3a44138e4ea8ba4c6a4ab60f0751,ETH-USDT,CRO-ETH,CRO-USDT,0.42%,-0.33%,-0.08422096054432852,25.691370664205213,BitRoute,1.0042197970093167,0,16/01/2021,09:08:39,Blocked,4036,5
3dda2460825346e0ab3bf6afdf754b05,ETH-USDT,CRO-ETH,CRO-USDT,0.42%,-0.33%,-0.08385869549109498,25.701841687706647,BitRoute,1.0042349584436,0,16/01/2021,09:09:47,Blocked,4059,5
52d7829d38fe4db2a916d88b6b28c92c,BTC-USDT,ENJ-BTC,ENJ-USDT,0.41%,-0.34%,-0.08643227134387349,25.66470694680898,BitRoute,1.0041318578983622,0,16/01/2021,09:14:37,Blocked,4163,5
0e47426571cf4a009b79be6a1df7a215,BTC-USDT,GRIN-BTC,GRIN-USDT,1.82%,1.07%,0.25227275187731674,23.52926178993465,BitRoute,1.0182124117248783,0,16/01/2021,09:18:26,Blocked,4245,5
7001f3f36734428bb2cff26ee3614320,ETH-USDT,CRO-ETH,CRO-USDT,0.53%,-0.22%,-0.05723690387634209,25.634419184122528,BitRoute,1.0052653620964995,0,16/01/2021,09:27:51,Blocked,4440,5
ebd5a7a500f241e997031d826bf0fd4d,BTC-USDT,GNC-BTC,GNC-USDT,1.19%,0.44%,0.11367308821759875,25.7650055,BitRoute,1.01190093056237,0,16/01/2021,09:31:36,Blocked,4512,5
517f884051e64d478ad92f75dbbb131a,BTC-USDT,LBC-BTC,LBC-USDT,0.99%,0.24%,0.061878455467542615,25.560994087595912,BitRoute,1.0099208156673392,0,16/01/2021,11:03:55,Blocked,6415,5
e35620539e4644fe8c1a39e478131c95,ETH-USDT,XLM-ETH,XLM-USDT,0.44%,-0.31%,-0.08042297742480957,25.7650055,BitRoute,1.004379773203052,0,16/01/2021,11:56:54,Blocked,7511,5
75ab7b885f664ecd8ce51ff2c318d356,BTC-USDT,DFI-BTC,DFI-USDT,0.47%,-0.28%,-0.07291302016277079,25.75410343132682,BitRoute,1.0046681356691958,0,16/01/2021,12:33:10,Blocked,8260,5
c9169489199e4b9082c3256759851432,BTC-USDT,CRO-BTC,CRO-USDT,0.56%,-0.19%,-0.04954184850808446,25.739934303175716,BitRoute,1.0055752923400576,0,16/01/2021,14:22:35,Blocked,93,6
95bbb29d321d456db3030c1eab375eed,ETH-USDT,WAXP-ETH,WAXP-USDT,0.41%,-0.34%,-0.043643883922416686,12.859154681469867,BitRoute,1.004103758007889,41-45,16/01/2021,14:25:05,Blocked,137,6
a88fa600416143128250286bf5366afe,ETH-USDT,WAXP-ETH,WAXP-USDT,0.44%,-0.31%,-0.039307596209864085,12.859154681469867,BitRoute,1.0044354107942253,0-4,16/01/2021,14:25:32,Blocked,146,6
4d13869b9ea7470595e60a493b43c4a1,ETH-USDT,CRO-ETH,CRO-USDT,0.79%,0.03%,0.0032986172154295945,10.04528279694302,BitRoute,1.0078515493192852,0,16/01/2021,14:26:42,Blocked,168,6
cebd7cfd4b6e4e9ab24e6e00756f181b,BTC-USDT,DAI-BTC,DAI-USDT,0.49%,-0.26%,-0.06777277892158964,25.754092956620568,BitRoute,1.0048649289990923,0,16/01/2021,14:27:31,Blocked,184,6
2ed3f3e15fc440279b4cfa6ad3216b02,BTC-USDT,ALGO-BTC,ALGO-USDT,0.50%,-0.25%,-0.02493364710780796,9.974999999952619,BitRoute,1.004998606949384,0,16/01/2021,14:27:35,Blocked,185,6
5d493bda3204491390abfb635ff37aed,BTC-USDT,AAVE-BTC,AAVE-USDT,1.91%,1.16%,0.2852155087037912,24.496364223172744,BitRoute,1.0191077474677075,0,16/01/2021,14:47:21,Blocked,589,6
9225a493198a4eb0a59da4d31d5b265a,BTC-USDT,KLV-BTC,KLV-USDT,0.44%,-0.31%,-0.04446895522131983,14.2293375,BitRoute,1.0043748400815349,0-3,16/01/2021,15:20:08,Blocked,1185,6
fbbbd629201740bc9cc4f86b63395aa3,BTC-USDT,CRO-BTC,CRO-USDT,0.42%,-0.33%,-0.0843813518114172,25.74503373465072,BitRoute,1.0042217579629389,0-4,16/01/2021,15:39:07,Blocked,1582,6
80e3fc4666f844119fc3146a535574e5,BTC-USDT,KLV-BTC,KLV-USDT,0.58%,-0.17%,-0.023292124557606098,13.432619115836435,BitRoute,1.005765317687108,45-49,16/01/2021,15:42:18,Blocked,1645,6
8f8532425a8c4420899a22ce6c24f4cc,BTC-USDT,KLV-BTC,KLV-USDT,0.41%,-0.34%,-0.08726921865684747,25.4512125,BitRoute,1.0040699399353872,4-9,16/01/2021,15:49:11,Blocked,1786,6
68f98aed907c4b1a81dcc20cb24c7706,BTC-USDT,KLV-BTC,KLV-USDT,0.55%,-0.20%,-0.0507917748457852,25.7650055,BitRoute,1.0055252647996489,0-3,16/01/2021,15:49:26,Blocked,1791,6
c6634463f17b436b8feac1d5e007cd50,ETH-USDT,CRO-ETH,CRO-USDT,1.01%,0.26%,0.06687549984824126,25.50579485009116,BitRoute,1.0101194083408285,0,16/01/2021,15:51:40,Blocked,1837,6
15516f3a41724d20a3106889425891ad,BTC-USDT,CRO-BTC,CRO-USDT,0.50%,-0.25%,-0.06305818492072035,25.56771236267727,BitRoute,1.005032404384655,0,16/01/2021,15:51:41,Blocked,1837,6
29bae655598f470e9f694a0a35d05d05,ETH-USDT,CRO-ETH,CRO-USDT,0.47%,-0.28%,-0.07296785105932617,25.625999565941683,BitRoute,1.0046532964447212,0,16/01/2021,16:08:48,Blocked,2169,6
41b5cca1291743a581d999beb895ca68,BTC-USDT,INX-BTC,INX-USDT,0.41%,-0.34%,-0.05797160374002476,16.86957066850869,BitRoute,1.0040621382292574,11-15,16/01/2021,16:23:25,Blocked,2455,6
442a2ce7e1d8495ab6dd0726345d0283,BTC-USDT,INX-BTC,INX-USDT,0.43%,-0.32%,-0.08047249761622167,25.312002066656675,BitRoute,1.0043188816038906,14-18,16/01/2021,16:24:01,Blocked,2466,6
030a3ffdacba48bc9f059b3234979058,BTC-USDT,DFI-BTC,DFI-USDT,0.44%,-0.31%,-0.049320039614141234,16.147055186107753,BitRoute,1.004445570629091,0,16/01/2021,16:31:15,Blocked,2616,6
5d88f8eeba1f4a6f9ed39c783c0bebd2,BTC-USDT,AAVE-BTC,AAVE-USDT,2.30%,1.55%,0.2312813235765017,14.9624980718325,BitRoute,1.0229657412454884,0-4,16/01/2021,16:33:41,Blocked,2667,6
6815f5e965994bc99aaaf42fb0a24249,BTC-USDT,ALGO-BTC,ALGO-USDT,0.82%,0.07%,0.0185313711897058,25.38707187822629,BitRoute,1.008227486911644,0,16/01/2021,20:25:24,Blocked,233,7
e043b2682a494df2b87263971fd779f9,ETH-USDT,WAXP-ETH,WAXP-USDT,0.42%,-0.32%,-0.057310209601716,17.662692516790152,BitRoute,1.0042485811088249,0-5,16/01/2021,20:34:00,Blocked,364,7
9fd2740c386c4f599454211ce86a6578,ETH-USDT,WAXP-ETH,WAXP-USDT,0.43%,-0.32%,-0.040994311628266916,12.859154681469867,BitRoute,1.0043117558601649,0,16/01/2021,20:37:15,Blocked,409,7
cfe822c8ebcb42aca89a5c656ac8afb3,ETH-USDT,CRO-ETH,CRO-USDT,0.52%,-0.23%,-0.058413625220581876,25.7650055,BitRoute,1.0052351016908418,0,16/01/2021,20:42:01,Blocked,478,7
93cebe2e30b94ef9803d66c2a8161eaf,ETH-USDT,XRP-ETH,XRP-USDT,0.41%,-0.34%,-0.08828931892089167,25.74594276711617,BitRoute,1.0040666478676827,0,16/01/2021,20:57:41,Blocked,718,7
5edc3aacf47248429fd895d88f895593,ETH-USDT,CRO-ETH,CRO-USDT,0.63%,-0.12%,-0.03100869544055116,25.40912713451457,BitRoute,1.0062645388886584,0,16/01/2021,20:59:09,Blocked,738,7
db7fa96d436f4bcf8521e55efa40cb15,BTC-USDT,DFI-BTC,DFI-USDT,0.45%,-0.30%,-0.07834025111641353,25.7650055,BitRoute,1.0044586738169727,0,16/01/2021,21:01:55,Blocked,780,7
2a35d56534de425fb8050dcff0d40434,BTC-USDT,DFI-BTC,DFI-USDT,0.68%,-0.07%,-0.017004411171702455,25.7650055,BitRoute,1.0068483704560314,9-14,16/01/2021,21:02:37,Blocked,790,7
9b25db27e98740b589d802c427ee64bd,BTC-USDT,IRIS-BTC,IRIS-USDT,5.97%,5.25%,0.9344032728185462,17.793405000000003,BitRoute,1.0597359853391142,0,16/01/2021,21:03:10,Blocked,798,7
01cbfc5eda464cd7ad117e106d9248e3,ETH-USDT,CRO-ETH,CRO-USDT,0.50%,-0.25%,-0.06475441224641347,25.621637052956746,BitRoute,1.0049663724650484,0,16/01/2021,21:39:53,Blocked,1510,7
fb5ae6e9bc5b40cc9f1557ec071145ba,BTC-USDT,CRO-BTC,CRO-USDT,0.44%,-0.31%,-0.07830906094982006,25.65369634502791,BitRoute,1.004446222518543,0,16/01/2021,22:05:48,Blocked,2017,7
ea1e0810332b45519b22ad5ab3f49506,BTC-USDT,CRO-BTC,CRO-USDT,0.50%,-0.25%,-0.06454599378097836,25.55101286934245,BitRoute,1.0049738381562,0,16/01/2021,22:35:00,Blocked,2594,7
0be0763e4b01425b80a82f1ef8ef0d26,ETH-USDT,CRO-ETH,CRO-USDT,0.57%,-0.18%,-0.04644208966281943,25.602931356718198,BitRoute,1.005686748656521,0,16/01/2021,23:00:18,Blocked,3078,7
e434450881fe450f8566c5d37605d3fa,ETH-USDT,CRO-ETH,CRO-USDT,0.40%,-0.35%,-0.08092357530114355,23.21561054202765,BitRoute,1.0040132313173045,0,16/01/2021,23:16:37,Blocked,3385,7
320b6b362ee547d7bd21630432629ca1,ETH-USDT,CRO-ETH,CRO-USDT,0.77%,0.02%,0.0052293217424752006,25.7650055,BitRoute,1.0076904629278047,0,16/01/2021,23:31:08,Blocked,3652,7
23b21368e1584848ad46ff408383f9c3,ETH-USDT,CRO-ETH,CRO-USDT,0.80%,0.05%,0.005228316710177261,9.836194313925,BitRoute,1.0080135980377067,0,16/01/2021,23:33:22,Blocked,3689,7
b0dffc816ef344de88a582a00eaa3621,BTC-USDT,BTCV-BTC,BTCV-USDT,0.58%,-0.17%,-0.04293709663272993,25.722274411033354,BitRoute,1.0058338918594645,20-26,16/01/2021,23:38:32,Blocked,3768,7
5aa14478d362417da1a3c8ee49deef80,BTC-USDT,CRO-BTC,CRO-USDT,0.62%,-0.13%,-0.03404555279816324,25.7650055,BitRoute,1.0061797367888077,0,16/01/2021,23:43:38,Blocked,3867,7
3e84cd4109fc423bb3b042d83fe1237a,BTC-USDT,BWF-BTC,BWF-USDT,2.35%,1.60%,0.18761623409091005,11.732269059294998,BitRoute,1.0234826424613421,0,16/01/2021,23:55:20,Blocked,4103,7
89610894b24e45119b5174f96441bdbe,BTC-USDT,BWF-BTC,BWF-USDT,1.84%,1.09%,0.12796137258767695,11.732269059294998,BitRoute,1.0184067880645715,0,16/01/2021,23:56:22,Blocked,4124,7
59d55c9eb1c849ba84ae452dd2f32bfd,BTC-USDT,BWF-BTC,BWF-USDT,2.19%,1.45%,0.16953505134267105,11.732269059294998,BitRoute,1.021937531190971,0,16/01/2021,23:56:56,Blocked,4135,7
e5c0a2f6d6d14fd2b99f204d0e2b2d9d,BTC-USDT,LBC-BTC,LBC-USDT,0.45%,-0.30%,-0.04443257247731758,14.692750016096266,BitRoute,1.0044754385934638,0,16/01/2021,23:57:40,Blocked,4150,7
d283a7db945c4fdfbf1b77048bb8e128,BTC-USDT,DFI-BTC,DFI-USDT,0.48%,-0.27%,-0.07044766947515699,25.72823403044922,BitRoute,1.004761113155079,0,16/01/2021,23:58:04,Blocked,4158,7
dd46198558164a1ea582736f2933efe9,ETH-USDT,WAXP-ETH,WAXP-USDT,0.42%,-0.33%,-0.04560506428029034,13.694551597678135,BitRoute,1.0041699059437883,0-10,17/01/2021,00:04:51,Blocked,4275,7
db0f4b8580274ee496cbcbad463b21e1,BTC-USDT,DAI-BTC,DAI-USDT,1.11%,0.36%,0.09344100032251736,25.7650055,BitRoute,1.0111186672876482,0,17/01/2021,00:07:24,Blocked,4295,7
1f27ea5cc91b4a3fac1eda2b9a254dc7,BTC-USDT,DCR-BTC,DCR-USDT,0.63%,-0.12%,-0.031369922926653526,25.60748716141793,BitRoute,1.0062764363067902,32-44,17/01/2021,00:07:38,Blocked,4296,7
1d6f78f4d90647a2bd88a73c007cf2d2,BTC-USDT,DAI-BTC,DAI-USDT,0.80%,0.05%,0.0140743880194851,25.7650055,BitRoute,1.0080458125466532,0,17/01/2021,00:08:00,Blocked,4300,7
62a1f76bb9a34ba8b0c2dc7c0150801f,BTC-USDT,DAI-BTC,DAI-USDT,0.65%,-0.10%,-0.02534525379058556,25.68868978116841,BitRoute,1.0065120535681609,0,17/01/2021,00:08:50,Blocked,4310,7
82100d08f257442aba58b7830cab144e,ETH-USDT,CRO-ETH,CRO-USDT,0.40%,-0.35%,-0.08898447302348161,25.54154312181475,BitRoute,1.0040111235009952,0,17/01/2021,00:55:44,Blocked,12,8
6d1aef1bdb1d4e69b28a844128d8306c,ETH-USDT,CRO-ETH,CRO-USDT,0.45%,-0.30%,-0.07736884336343673,25.554395412077685,BitRoute,1.004465112531572,0,17/01/2021,00:56:01,Blocked,15,8
544cfb74269849ce90438a858601c07c,BTC-USDT,CRO-BTC,CRO-USDT,0.57%,-0.18%,-0.04674389521851519,25.666106305592432,BitRoute,1.0056787695153626,0,17/01/2021,01:44:49,Blocked,992,8
3b815e84fd964f099d0c1aa195fc5853,BTC-USDT,GRT-BTC,GRT-USDT,0.75%,0.00%,0.0009931892774890927,25.500880809045572,BitRoute,1.0075387642979925,0,17/01/2021,02:00:28,Blocked,262,9
209c6642cc21485ba599788f0d2163af,ETH-USDT,AAVE-ETH,AAVE-USDT,1.23%,0.48%,0.11657916992536033,24.16892511010425,BitRoute,1.0123102109589783,0,17/01/2021,02:04:09,Blocked,335,9
4dbdcbf19b654ae2814f611245742c5e,BTC-USDT,HBAR-BTC,HBAR-USDT,0.80%,0.05%,0.005308577292852404,9.974999999900922,BitRoute,1.0080305651361527,0,17/01/2021,02:25:56,Blocked,729,9
77d4a4dcbfdf4195b5c6b27a4e645150,BTC-USDT,LBC-BTC,LBC-USDT,1.53%,0.78%,0.19464104360365328,24.87612022096657,BitRoute,1.0153119121319156,0,17/01/2021,02:49:39,Blocked,1216,9
088c688e3fef40dcb885f3b49383c890,BTC-USDT,LBC-BTC,LBC-USDT,1.37%,0.62%,0.08097830530936641,12.986164337084825,BitRoute,1.0137264748934944,0,17/01/2021,02:53:36,Blocked,1296,9
e31fadc8ca1441dbb18527f84459315a,BTC-USDT,LBC-BTC,LBC-USDT,1.50%,0.75%,0.19073228703300893,25.52633159275301,BitRoute,1.0149671377195937,0,17/01/2021,02:55:13,Blocked,1328,9
a2d10e94c2a64e8297e6f0ae6aa82862,ETH-USDT,BSV-ETH,BSV-USDT,0.49%,-0.26%,-0.06604084923137879,25.699855020788288,BitRoute,1.0049295348355731,0,17/01/2021,02:55:19,Blocked,1330,9
4d49917d16114853b835e82ea95207ac,ETH-USDT,CRO-ETH,CRO-USDT,0.86%,0.12%,0.02972073542887502,25.7650055,BitRoute,1.0086440738932707,0,17/01/2021,02:58:29,Blocked,1391,9
84327b23d0c046b4a658e19c183043d0,ETH-USDT,CRO-ETH,CRO-USDT,0.46%,-0.29%,-0.07465363130768768,25.756255289445658,BitRoute,1.004600629428348,0,17/01/2021,02:58:42,Blocked,1395,9
c3c594dfaa13416e82f5d4d32770ffa2,BTC-USDT,LBC-BTC,LBC-USDT,1.53%,0.78%,0.19879678590399202,25.53039405,BitRoute,1.0152828629391817,0,17/01/2021,03:06:04,Blocked,1546,9
ed40fa41acfe457e8097152ec829c252,ETH-USDT,ENJ-ETH,ENJ-USDT,0.65%,-0.10%,-0.024489916610686613,25.560014107799397,BitRoute,1.00653833507137,0,17/01/2021,03:42:17,Blocked,146,10
9d661e7a810e4b31874513dced5fe7b9,ETH-USDT,XMR-ETH,XMR-USDT,1.02%,0.27%,0.06450707156547594,23.860870703307352,AskRoute,0.9049072246904736,0,17/01/2021,04:00:48,Blocked,0,11
91459102ad364f46bafb09d83aee9627,ETH-USDT,XMR-ETH,XMR-USDT,1.15%,0.40%,0.09560039747950858,23.860870703307352,AskRoute,0.9037728148656676,0,17/01/2021,04:01:03,Blocked,0,11
320f7fb68e1e4d749458ff2004afc788,ETH-USDT,XMR-ETH,XMR-USDT,1.12%,0.37%,0.08941413157970432,23.860870703307352,AskRoute,0.9046800653546296,16-19,17/01/2021,04:01:39,Blocked,5,12
38a87e36bfea4af8a5e91d7b930bb0bc,ETH-USDT,XMR-ETH,XMR-USDT,1.42%,0.67%,0.16104126422387685,23.860870703307352,AskRoute,0.9025377916250787,138-142,17/01/2021,04:08:11,Blocked,32,13
0a298481570f4b39ba6ed8d1f87b1f55,BTC-USDT,EXE-BTC,EXE-USDT,0.70%,-0.05%,-0.008192067074249632,15.020449984816418,AskRoute,0.923414331063468,21-27,17/01/2021,04:09:14,Blocked,7,14
cc6b97477e4345e09d092d82e65f8592,ETH-USDT,XMR-ETH,XMR-USDT,1.43%,0.68%,0.16193006334905705,23.860870703307352,AskRoute,0.9022107580529796,33-38,17/01/2021,04:09:17,Blocked,8,14
ab343b6867284faab0b5612047b15a7d,BTC-USDT,LBC-BTC,LBC-USDT,1.32%,0.57%,0.05404522591665227,9.490615530386837,BidRoute,1.0131906580536252,0,17/01/2021,04:29:55,Blocked,67,15
76050af770d6475bbfcfc0c737509638,ETH-USDT,XMR-ETH,XMR-USDT,0.69%,-0.06%,-0.013867340070197298,23.860870703307352,AskRoute,0.9090911854051787,1330-1334,17/01/2021,04:44:37,Blocked,292,15
